Название монеты,Тикер,Ссылка,Цена 
ETH/LINK Price Action Candlestick Set,LINKETHPA,https://coinmarketcap.com/currencies/eth-link-price-action-candlestick-set/,2922.61
ETH Price Action Candlestick Set,ETHPA,https://coinmarketcap.com/currencies/eth-price-action-candlestick-set/,2175.37
ETH RSI 60/40 Crossover Set,ETHRSI6040,https://coinmarketcap.com/currencies/eth-rsi-60-40-crossover-set/,1252.11
yffi finance,YFFI,https://coinmarketcap.com/currencies/yffi-finance/,0.93
Intelligent Ratio Set,INTRATIO,https://coinmarketcap.com/currencies/intelligent-ratio-set/,2716.02
LINK/ETH RSI Ratio Trading Set,LINKETHRSI,https://coinmarketcap.com/currencies/link-eth-rsi-ratio-trading-set/,848.05
LINK Profit Taker Set,LINKPT,https://coinmarketcap.com/currencies/link-profit-taker-set/,360.76
Dice,DICE,https://coinmarketcap.com/currencies/dice/,0.00
Diamond Voucher,DVS,https://coinmarketcap.com/currencies/diamond-voucher/,16.58
3X Long Tether Gold Token,XAUTBULL,https://coinmarketcap.com/currencies/3x-long-tether-gold-token/,7500.00
3X Short Tether Gold Token,XAUTBEAR,https://coinmarketcap.com/currencies/3x-short-tether-gold-token/,3462.00
YAS,YAS,https://coinmarketcap.com/currencies/yas/,0.01
Jubi Token,JT,https://coinmarketcap.com/currencies/jubi-token/,0.08
Play Royal,PLAY,https://coinmarketcap.com/currencies/play-royal/,0.00
SCC DIGforIT,SCC,https://coinmarketcap.com/currencies/scc-digforit/,0.00
X-Block,IX,https://coinmarketcap.com/currencies/x-block/,0.00
AVCCOIN,AVC,https://coinmarketcap.com/currencies/avccoin/,0.01
Cherry Token,YT,https://coinmarketcap.com/currencies/cherry-token/,0.26
sBTC,sBTC,https://coinmarketcap.com/currencies/softbtc/,0.02
Dragonbit,DRGB,https://coinmarketcap.com/currencies/dragonbit/,0.00
Empow,EM,https://coinmarketcap.com/currencies/empow/,0.00
ethArt,ARTE,https://coinmarketcap.com/currencies/ethart/,2.22
GLOBALTRUSTFUND TOKEN,GTF,https://coinmarketcap.com/currencies/globaltrustfund-token/,0.00
IDCM Token,IT,https://coinmarketcap.com/currencies/idcm-token/,0.00
Infinite Ricks,RICK,https://coinmarketcap.com/currencies/infinite-ricks/,0.00
FXPay,FXP,https://coinmarketcap.com/currencies/fxpay/,0.00
JUST NETWORK,JUS,https://coinmarketcap.com/currencies/just-network/,0.00
Kevacoin,KVA,https://coinmarketcap.com/currencies/kevacoin/,0.00
LoveHearts,LVH,https://coinmarketcap.com/currencies/lovehearts/,0.00
Portal,PORTAL,https://coinmarketcap.com/currencies/portal/,0.00
Aludra Network,ALD,https://coinmarketcap.com/currencies/aludra-network/,0.00
Ludos Protocol,LUD,https://coinmarketcap.com/currencies/ludos/,0.00
NanTrade,NAN,https://coinmarketcap.com/currencies/nantrade/,0.05
Mandi Token,MANDI,https://coinmarketcap.com/currencies/mandi-token/,0.00
Web Coin Pay,WEC,https://coinmarketcap.com/currencies/web-coin-pay/,0.12
MONEY PARTY,PARTY,https://coinmarketcap.com/currencies/money-party/,0.00
ORBYT Token,ORBYT,https://coinmarketcap.com/currencies/orbyt-token/,0.00
OWL,OWL,https://coinmarketcap.com/currencies/owl/,1.03
Equus Mining Token,EQMT,https://coinmarketcap.com/currencies/equus-mining-token/,0.00
WingShop,WING,https://coinmarketcap.com/currencies/wingshop/,0.00
MYX Network,MYX,https://coinmarketcap.com/currencies/myx-network/,0.00
Bitalgo,ALG,https://coinmarketcap.com/currencies/bitalgo/,0.01
Love Coin,LOVE,https://coinmarketcap.com/currencies/love-coin/,0.00
Ethereum Vault,ETHV,https://coinmarketcap.com/currencies/ethereum-vault/,0.00
SPACE-iZ,SPIZ,https://coinmarketcap.com/currencies/space-iz/,0.00
COIL,COIL,https://coinmarketcap.com/currencies/coil/,0.85
Crypto Price Index,CPI,https://coinmarketcap.com/currencies/crypto-price-index/,0.09
Krosscoin,KSS,https://coinmarketcap.com/currencies/krosscoin/,1.03
GRAP,GRAP,https://coinmarketcap.com/currencies/grap/,0.03
MIKS COIN,MIKS,https://coinmarketcap.com/currencies/miks-coin/,0.00
MORK,MORK,https://coinmarketcap.com/currencies/mork/,1.40
The Hash Speed,THS,https://coinmarketcap.com/currencies/the-hash-speed/,0.04
Libera,LIB,https://coinmarketcap.com/currencies/libera/,0.84
JBOX,JBX,https://coinmarketcap.com/currencies/jboxcoin/,0.00
YFIEXCHANGE.FINANCE,YFIE,https://coinmarketcap.com/currencies/yfiexchange-finance/,1.22
Mazzuma,MAZ,https://coinmarketcap.com/currencies/mazzuma/,0.23
Dextrust,DETS,https://coinmarketcap.com/currencies/dextrust/,0.04
Deonex Token,DON,https://coinmarketcap.com/currencies/deonex-token/,0.13
Vision,VSN,https://coinmarketcap.com/currencies/vision/,0.14
Easticoin,ESTI,https://coinmarketcap.com/currencies/easticoin/,0.001988
ESR Coin,ESRC,https://coinmarketcap.com/currencies/esr-coin/,0.1186
Swapfolio,SWFL,https://coinmarketcap.com/currencies/swapfolio/,0.07755
Fee Active Collateral Token,FACT,https://coinmarketcap.com/currencies/fee-active-collateral-token/,0.011
DeFiat,DFT,https://coinmarketcap.com/currencies/defiat/,0.2014
YFFS Finance,YFFS,https://coinmarketcap.com/currencies/yffs/,0.2599
yfBeta,YFBETA,https://coinmarketcap.com/currencies/yfbeta/,7.91
YFA Finance,YFA,https://coinmarketcap.com/currencies/yfa-finance/,0.12
The Forms,FRMS,https://coinmarketcap.com/currencies/the-forms/,0.006159
Definitex,DFX,https://coinmarketcap.com/currencies/definitex/,0.3563
Token CashPay,TCP,https://coinmarketcap.com/currencies/token-cashpay/,0.00
BEAR Coin,BEAR,https://coinmarketcap.com/currencies/voytek-bear-coin/,0.01
BUILD Finance,BUILD,https://coinmarketcap.com/currencies/build-finance/,0.00
GoodDollar,G$,https://coinmarketcap.com/currencies/gooddollar/,0.00
HBTC Captain Token,HBC,https://coinmarketcap.com/currencies/hbtc-token/,3.04
i9 Coin,I9C,https://coinmarketcap.com/currencies/i9-coin/,0.00
Nyan Finance,NYAN,https://coinmarketcap.com/currencies/nyan-finance/,2.43
OFIN Token,ON,https://coinmarketcap.com/currencies/ofin-token/,0.01
Betherchip,BEC,https://coinmarketcap.com/currencies/betherchip/,0.01
Pofid Dao,PFID,https://coinmarketcap.com/currencies/pofid-dao/,23.99
Tribute,TRBT,https://coinmarketcap.com/currencies/tribute/,0.41
Zoom Protocol,ZOM,https://coinmarketcap.com/currencies/zoom-protocol/,6.07
UniFi Protocol,UP,https://coinmarketcap.com/currencies/unifi-protocol/,0.56
3X Short Sushi Token,SUSHIBEAR,https://coinmarketcap.com/currencies/3x-short-sushi-token/,0.00
YFMoonshot,YFMS,https://coinmarketcap.com/currencies/yfmoonshot/,12.05
Markaccy,MKCY,https://coinmarketcap.com/currencies/markaccy/,0.00
Livenodes Token,LNOT,https://coinmarketcap.com/currencies/livenodes-token/,0.00
UNIFI DeFi,UNIFI,https://coinmarketcap.com/currencies/unifi-defi/,0.00
Finswap,FNSP,https://coinmarketcap.com/currencies/finswap/,0.10
Digital Currency Daily,DCD,https://coinmarketcap.com/currencies/digital-currency-daily/,0.00
YFIX Finance,YFIX,https://coinmarketcap.com/currencies/yfix-finance/,0.48
Acuity Token,ACU,https://coinmarketcap.com/currencies/acuity-token/,0.01
Combine.finance,COMB,https://coinmarketcap.com/currencies/combine-finance/,18.87
SwapShip,SWSH,https://coinmarketcap.com/currencies/swapship/,4.63
SpokLottery,SPKL,https://coinmarketcap.com/currencies/spoklottery/,0.00
Antique Zombie Shards,ZOMB,https://coinmarketcap.com/currencies/antique-zombie-shards/,1205.20
CryptoWater,C2O,https://coinmarketcap.com/currencies/cryptowater/,0.78
CXN Network,CXN,https://coinmarketcap.com/currencies/cxn-network/,0.00
Dfinance,XFI,https://coinmarketcap.com/currencies/dfinance/,0.04
QChi Chain,QHC,https://coinmarketcap.com/currencies/qchi-chain/,0.00
Timers,IPM,https://coinmarketcap.com/currencies/timers/,0.01
YFE Money,YFE,https://coinmarketcap.com/currencies/yfe-money/,4.78
HLP Token,HLP,https://coinmarketcap.com/currencies/help-coin/,0.36
BDCash Protocol,BDCASH,https://coinmarketcap.com/currencies/bdcash/,0.00
YFOX FINANCE,YFOX,https://coinmarketcap.com/currencies/yfox-finance/,5.15
Cyclops Treasure,CYTR,https://coinmarketcap.com/currencies/cyclops-treasure/,190.55
Bellevue Network,BLV,https://coinmarketcap.com/currencies/bellevue-network/,0.02
PieDAO DEFI Small Cap,DEFI+S,https://coinmarketcap.com/currencies/piedao-defi-small-cap/,3.28
YeaFinance,YEA,https://coinmarketcap.com/currencies/yeafinance/,3.00
OWL Token (StealthSwap),OWL,https://coinmarketcap.com/currencies/owl-token-stealthswap/,0.12
YFPRO Finance,YFPRO,https://coinmarketcap.com/currencies/yfpro-finance/,3.25
fry.world,FRIES,https://coinmarketcap.com/currencies/fryworld/,0.41
Stabilize,STBZ,https://coinmarketcap.com/currencies/stabilize/,0.36
deCraft Finance,CRAFT,https://coinmarketcap.com/currencies/decraft-finance/,35.09
Star Pacific Coin,SPC,https://coinmarketcap.com/currencies/star-pacific-coin/,0.71
r/CryptoCurrency Moons,xMOON,https://coinmarketcap.com/currencies/moon/,0.04
YFi Management,YEFIM,https://coinmarketcap.com/currencies/yfi-management/,2.51
Wrapped BIND,WBIND,https://coinmarketcap.com/currencies/wrapped-bind/,0.01
Yearn Finance DOT,YFDOT,https://coinmarketcap.com/currencies/yearn-finance-dot/,8.90
BonezYard,BNZ,https://coinmarketcap.com/currencies/bonezyard/,0.00
Bitfinex Bitcoin Dominance Perps,BTCDOM,https://coinmarketcap.com/currencies/bitfinex-bitcoin-dominance-perps/,216.27
SWAG Finance,SWAG,https://coinmarketcap.com/currencies/swag-finance/,0.01
YFIA,YFIA,https://coinmarketcap.com/currencies/yfia/,0.00
GALAXY NETWORK,GNC,https://coinmarketcap.com/currencies/galaxy-network/,0.00
ETG Finance,ETGF,https://coinmarketcap.com/currencies/etg-finance/,0.30
Apiary Fund Coin,AFC,https://coinmarketcap.com/currencies/apiary-fund-coin/,0.00
Yearn Finance Network,YFN,https://coinmarketcap.com/currencies/yearn-finance-network/,0.20
Moonday Finance,MOONDAY,https://coinmarketcap.com/currencies/moonday-finance/,75.12
BananoDOS,yBAN,https://coinmarketcap.com/currencies/bananodos/,191.74
Enoki Finance,SPORE,https://coinmarketcap.com/currencies/enoki-finance/,1.64
DogDeFiCoin,DOGDEFI,https://coinmarketcap.com/currencies/dogdeficoin/,0.39
IDall,IDALL,https://coinmarketcap.com/currencies/idall/,0.00
YFI CREDITS GROUP,YFICG,https://coinmarketcap.com/currencies/yfi-credits-group/,0.15
Tsunami finance,NAMI,https://coinmarketcap.com/currencies/tsunami/,106.79
YYFI.Protocol,YYFI,https://coinmarketcap.com/currencies/yyfi-protocol/,0.11
Hiz Finance,HIZ,https://coinmarketcap.com/currencies/hiz-finance/,0.02
Social Rocket,ROCKS,https://coinmarketcap.com/currencies/social-rocket/,0.01
Mars Network,MARS,https://coinmarketcap.com/currencies/mars-network/,0.00
Cryptochrome,CHM,https://coinmarketcap.com/currencies/cryptochrome/,0.01
SERGS,SERGS,https://coinmarketcap.com/currencies/sergs/,0.12
Fiola,FLA,https://coinmarketcap.com/currencies/fiola/,0.00
Yearn Finance Bit2,YFB2,https://coinmarketcap.com/currencies/yearn-finance-bit2/,2.84
Libartysharetoken,LST,https://coinmarketcap.com/currencies/libartysharetoken/,0.04
Future-Cash Digital,FCD,https://coinmarketcap.com/currencies/future-cash-digital/,0.15
Nyan V2,NYAN-2,https://coinmarketcap.com/currencies/nyan-v2/,16.06
LIQUID,LIQUID,https://coinmarketcap.com/currencies/liquidefi/,20.34
GARD Governance Token,GGT,https://coinmarketcap.com/currencies/gard-governance-token/,0.00
Blueshare Token,BST1,https://coinmarketcap.com/currencies/blueshare-token/,0.00
Dtube Coin,DTUBE,https://coinmarketcap.com/currencies/dtube-coin/,0.12
Your Finance Decentralized,YFD,https://coinmarketcap.com/currencies/yfdfi-finance/,1.08
swiss.finance,SWISS,https://coinmarketcap.com/currencies/swiss-finance/,30.70
TECRA,TECRA,https://coinmarketcap.com/currencies/tecracoin/,0.16
DefHold,DEFO,https://coinmarketcap.com/currencies/defhold/,51.65
Chemix Ecology Governance Token,KUN,https://coinmarketcap.com/currencies/qian-kun/,0.07
Itchiro Games,JEM,https://coinmarketcap.com/currencies/itchiro-games/,2.25
KP2R.Network,KP2R,https://coinmarketcap.com/currencies/kp2r-network/,0.12
BIOKKOIN,BKKG,https://coinmarketcap.com/currencies/biokkoin/,19.73
Komet,KOMET,https://coinmarketcap.com/currencies/komet/,25.43
HoldToWin,7ADD,https://coinmarketcap.com/currencies/holdtowin/,1.48
XPToken.io,XPT,https://coinmarketcap.com/currencies/xptoken-io/,0.85
Yearn Loans Finance,YLFI,https://coinmarketcap.com/currencies/yearn-loans-finance/,8.31
Bullswap Exchange,BVL,https://coinmarketcap.com/currencies/bullswap-exchange/,0.0009759
DefiCliq,CLIQ,https://coinmarketcap.com/currencies/deficliq/,0.005545
KING OF DEFI,KODX,https://coinmarketcap.com/currencies/king-of-defi/,4.18
Money of Tomorrow Today,MTTCOIN,https://coinmarketcap.com/currencies/money-of-tomorrow-today/,3.57
Unbound Dollar,UND,https://coinmarketcap.com/currencies/unbound-dollar/,0.9598
Adventure Token,TWA,https://coinmarketcap.com/currencies/adventure-token/,0.03259
ACDX Exchange Governance Token,ACXT,https://coinmarketcap.com/currencies/acdx-exchange-token/,0.005331
YearnAgnostic Finance,YFIAG,https://coinmarketcap.com/currencies/yearnagnostic-finance/,2.46
YFIDapp,YFID,https://coinmarketcap.com/currencies/yfidapp/,1.47
Elite Swap,ELT,https://coinmarketcap.com/currencies/elite-swap/,0.00
Glox Finance,GLOX,https://coinmarketcap.com/currencies/glox-finance/,7.19
Beyond Meat tokenized stock FTX,BYND,https://coinmarketcap.com/currencies/beyond-meat-tokenized-stock-ftx/,38.10
Moderna tokenized stock FTX,MRNA,https://coinmarketcap.com/currencies/moderna-tokenized-stock-ftx/,138.05
Alibaba tokenized stock Bittrex,BABA,https://coinmarketcap.com/currencies/alibaba-tokenized-stock-bittrex/,94.15
Pfizer tokenized stock Bittrex,PFE,https://coinmarketcap.com/currencies/pfizer-tokenized-stock-bittrex/,48.62
Apple tokenized stock Bittrex,AAPL,https://coinmarketcap.com/currencies/apple-tokenized-stock-bittrex/,163.61
BioNTech tokenized stock Bittrex,BNTX,https://coinmarketcap.com/currencies/biontech-tokenized-stock-bittrex/,151.98
Facebook tokenized stock Bittrex,FB,https://coinmarketcap.com/currencies/facebook-tokenized-stock-bittrex/,186.93
Billibilli tokenized stock Bittrex,BILI,https://coinmarketcap.com/currencies/billibilli-tokenized-stock-bittrex/,21.28
Rank Token,RANK,https://coinmarketcap.com/currencies/rank-token/,0.00
Interfinex,IFEX,https://coinmarketcap.com/currencies/interfinex/,0.00
Venus XRP,vXRP,https://coinmarketcap.com/currencies/venus-xrp/,0.01
XVIX,XVIX,https://coinmarketcap.com/currencies/xvix/,26.35
Honey,HNY,https://coinmarketcap.com/currencies/honey-token/,180.51
Deflect,DEFLCT,https://coinmarketcap.com/currencies/deflect/,1.34
Meteorite.network,METEOR,https://coinmarketcap.com/currencies/meteorite-network/,6.75
Richlab Token,RLE,https://coinmarketcap.com/currencies/richlab-token/,0.00
Yield,YLD,https://coinmarketcap.com/currencies/yield/,1.63
Buy-Sell,BSE,https://coinmarketcap.com/currencies/buy-sell/,1.13
Predictz,PRDZ,https://coinmarketcap.com/currencies/predictz/,8.54
FNK wallet,FNK,https://coinmarketcap.com/currencies/fnk-wallet/,0.38
N3RD Finance,N3RDz,https://coinmarketcap.com/currencies/n3rd-finance/,13.15
Absorber Protocol,ABS,https://coinmarketcap.com/currencies/absorber-protocol/,0.06
Cybertronchain,CTC,https://coinmarketcap.com/currencies/cybertronchain/,1.48
Golden Ratio Per Liquidity,GRPL,https://coinmarketcap.com/currencies/goldenratioperliquidity/,79.13
Basis Dollar,BSD,https://coinmarketcap.com/currencies/basis-dollar/,0.01
Capital.Finance,CAP,https://coinmarketcap.com/currencies/capital-finance/,14.76
Rootkit Finance,ROOT,https://coinmarketcap.com/currencies/rootkit-finance/,3652.56
DAPPCENTS,DPC,https://coinmarketcap.com/currencies/dappcents/,0.00
unilock.network,UNL,https://coinmarketcap.com/currencies/unilock-network/,0.02
Dynamic Set Dollar,DSD,https://coinmarketcap.com/currencies/dynamic-set-dollar/,0.00
Bankcoin,BANK,https://coinmarketcap.com/currencies/the-bank-coin/,0.00
Global Utility Smart Digital Token,GUSDT,https://coinmarketcap.com/currencies/gusd-token/,0.01
Unique One,RARE,https://coinmarketcap.com/currencies/unique-one/,0.05
Bitpower,BPP,https://coinmarketcap.com/currencies/bitpower/,0.01
Keep3r BSC Network,KP3RB,https://coinmarketcap.com/currencies/keep3r-bsc-network/,0.21
MITH Cash,MIC,https://coinmarketcap.com/currencies/mith-cash/,0.05
Polkainsure Finance,PIS,https://coinmarketcap.com/currencies/polkainsure-finance/,3.44
Tenet,TEN,https://coinmarketcap.com/currencies/tenet/,0.34
Mantis,MNTIS,https://coinmarketcap.com/currencies/mantis/,0.01
Delphi Chain Link,DCL,https://coinmarketcap.com/currencies/delphi-chain-link/,0.00
PlayAndLike,PAL,https://coinmarketcap.com/currencies/playandlike/,0.06
Venus Filecoin,vFIL,https://coinmarketcap.com/currencies/venus-filecoin/,0.39
CheeseSwap,CHS,https://coinmarketcap.com/currencies/cheeseswap/,0.03
Tronx Coin,TRONX,https://coinmarketcap.com/currencies/tronx-coin/,0.00
Dequant,DEQ,https://coinmarketcap.com/currencies/dequant/,0.00
AI Network,AIN,https://coinmarketcap.com/currencies/ai-network/,0.08
Hithotx,HITX,https://coinmarketcap.com/currencies/hithotx/,0.00
Basis Dollar Share,BSDS,https://coinmarketcap.com/currencies/basis-dollar-share/,0.10
Prophecy,PRY,https://coinmarketcap.com/currencies/prophecy/,0.00
PayYoda,YOT,https://coinmarketcap.com/currencies/payyoda/,0.02
YFTether,YFTE,https://coinmarketcap.com/currencies/yftether/,14.56
ISALCOIN,ISAL,https://coinmarketcap.com/currencies/isalcoin/,0.05
Zero Exchange,ZERO,https://coinmarketcap.com/currencies/zero-exchange/,0.00
Nydronia,NIA,https://coinmarketcap.com/currencies/nydronia/,0.00
POC Blockchain,POC,https://coinmarketcap.com/currencies/poc-blockchain/,0.67
PieDAO Balanced Crypto Pie,BCP,https://coinmarketcap.com/currencies/piedao-balanced-crypto-pie/,2.64
EOX,EOX,https://coinmarketcap.com/currencies/eox/,0.00
Armor NXM,arNXM,https://coinmarketcap.com/currencies/armor-nxm/,31.41
Xstable.Protocol,XST,https://coinmarketcap.com/currencies/xstable-protocol/,0.19
Interop,TROP,https://coinmarketcap.com/currencies/interop/,0.67
BlackBerry tokenized stock FTX,BB,https://coinmarketcap.com/currencies/blackberry-tokenized-stock-ftx/,6.09
XNODE,XNODE,https://coinmarketcap.com/currencies/xnode/,0.01
protocol finance,PFI,https://coinmarketcap.com/currencies/protocol-finance/,14.84
Phoswap,PHO,https://coinmarketcap.com/currencies/phoswap/,0.03
Petrachor,PTA,https://coinmarketcap.com/currencies/petrachor/,0.00
Strudel Finance,$TRDL,https://coinmarketcap.com/currencies/strudel-finance/,0.09
UniDexGas,UNDG,https://coinmarketcap.com/currencies/unidexgas/,16.96
MP3,MP3,https://coinmarketcap.com/currencies/mp3/,0.01
Rug Proof,RPT,https://coinmarketcap.com/currencies/rug-proof/,0.08
Chow Chow,CHOW,https://coinmarketcap.com/currencies/chow-chow/,0.00
TAMA EGG NiftyGotchi,TME,https://coinmarketcap.com/currencies/tama-egg-niftygotchi/,52.65
PizzaSwap,PIZZA,https://coinmarketcap.com/currencies/pizzaswap/,0.04
Birthday Cake,BDAY,https://coinmarketcap.com/currencies/birthday-cake/,0.00
YFBitcoin,YFBTC,https://coinmarketcap.com/currencies/yfbitcoin/,20.15
Previse,PRVS,https://coinmarketcap.com/currencies/previse/,0.07
